incident_id,event,timestamp,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at,preproc_priority,preproc_impact,preproc_urgency,duration_process
INC0000605,C,24/3/2016 18:59,False,2.0,0.0,11.0,False,Caller 1009,Opened by  40,1/3/2016 10:38,?,?,Updated by 908,Phone,Location 143,Category 53,Subcategory 271,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 115,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 103,17/3/2016 17:58,24/3/2016 18:59,2.0,3.0,2.0,560.36
INC0000606,C,24/3/2016 18:59,False,1.0,0.0,11.0,False,Caller 4656,Opened by  180,1/3/2016 10:39,Created by 81,1/3/2016 11:00,Updated by 908,Phone,Location 9,Category 23,Subcategory 3,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 13,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,17/3/2016 10:25,24/3/2016 18:59,2.0,2.0,2.0,559.98
INC0000607,C,7/3/2016 15:00,False,1.0,0.0,11.0,True,Caller 4901,Opened by  131,1/3/2016 10:39,Created by 62,1/3/2016 10:53,Updated by 908,Phone,Location 161,Category 53,Subcategory 117,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 253,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 231,2/3/2016 14:31,7/3/2016 15:00,2.0,2.0,2.0,148.1
INC0000610,C,7/3/2016 12:00,False,2.0,0.0,6.0,True,Caller 2633,Opened by  24,1/3/2016 10:46,?,?,Updated by 908,Phone,Location 128,Category 53,Subcategory 194,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 66,?,True,False,Do Not Notify,?,?,?,?,code 5,Resolved by 184,2/3/2016 11:13,7/3/2016 12:00,2.0,2.0,2.0,145.23
INC0000612,C,7/3/2016 11:00,False,1.0,0.0,5.0,True,Caller 1207,Opened by  62,1/3/2016 10:49,Created by 33,1/3/2016 10:52,Updated by 908,Phone,Location 108,Category 53,Subcategory 303,Symptom 580,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 34,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 33,2/3/2016 10:58,7/3/2016 11:00,2.0,3.0,2.0,144.14
INC0000614,C,7/3/2016 16:00,False,2.0,0.0,8.0,True,Caller 4973,Opened by  131,1/3/2016 10:54,Created by 62,1/3/2016 11:00,Updated by 908,Phone,Location 153,Category 9,Subcategory 52,Symptom 607,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 71,2/3/2016 15:57,7/3/2016 16:00,2.0,3.0,2.0,149.0
INC0000620,C,8/3/2016 17:00,False,1.0,0.0,4.0,True,Caller 1809,Opened by  501,1/3/2016 11:04,?,?,Updated by 908,Phone,Location 161,Category 26,Subcategory 164,Symptom 116,?,3 - Low,3 - Low,4 - Low,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 175,3/3/2016 16:30,8/3/2016 17:00,1.0,1.0,1.0,173.93
INC0000632,C,24/3/2016 18:40,False,1.0,0.0,11.0,False,Caller 140,Opened by  180,1/3/2016 11:22,Created by 81,1/3/2016 11:25,Updated by 908,Phone,Location 108,Category 26,Subcategory 175,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 170,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 153,7/3/2016 17:11,24/3/2016 18:40,2.0,3.0,2.0,559.24
INC0000634,C,9/3/2016 17:00,False,1.0,0.0,3.0,True,Caller 4806,Opened by  131,1/3/2016 11:22,Created by 62,1/3/2016 11:59,Updated by 908,Phone,Location 51,Category 53,Subcategory 168,Symptom 607,?,2 - Medium,2 - Medium,3 - Moderate,Group 30,Resolver 184,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 167,4/3/2016 16:16,9/3/2016 17:00,2.0,2.0,2.0,197.01
INC0000644,C,24/3/2016 18:50,False,0.0,0.0,10.0,False,Caller 4798,Opened by  381,1/3/2016 11:31,?,?,Updated by 908,Phone,Location 218,Category 32,Subcategory 9,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 24,12/3/2016 19:06,24/3/2016 18:50,2.0,2.0,2.0,559.3
INC0000645,C,6/3/2016 15:00,False,0.0,0.0,2.0,False,Caller 4414,Opened by  433,1/3/2016 11:32,Created by 190,1/3/2016 11:35,Updated by 908,Phone,Location 51,Category 45,Subcategory 200,?,?,2 - Medium,1 - High,2 - High,Group 39,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 166,1/3/2016 14:30,6/3/2016 15:00,3.0,2.0,3.0,123.42
INC0000651,C,24/3/2016 18:50,False,1.0,0.0,9.0,False,Caller 3457,Opened by  180,1/3/2016 11:36,Created by 81,1/3/2016 12:04,Updated by 908,Phone,Location 93,Category 26,Subcategory 175,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,True,False,Do Not Notify,?,?,?,?,code 4,Resolved by 62,14/3/2016 09:30,24/3/2016 18:50,2.0,2.0,2.0,558.77
INC0000661,C,6/3/2016 18:00,False,0.0,0.0,6.0,False,Caller 556,Opened by  120,1/3/2016 11:51,Created by 59,1/3/2016 11:55,Updated by 908,Phone,Location 204,Category 45,Subcategory 229,Symptom 208,?,1 - High,1 - High,1 - Critical,Group 15,Resolver 64,True,True,Do Not Notify,Problem ID  6,?,?,?,code 6,Resolved by 57,1/3/2016 17:44,6/3/2016 18:00,4.0,3.0,3.0,126.08999999999999
INC0000668,C,24/3/2016 18:50,False,1.0,0.0,7.0,False,Caller 4103,Opened by  301,1/3/2016 11:59,?,?,Updated by 908,Phone,Location 204,Category 61,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 180,10/3/2016 15:33,24/3/2016 18:50,2.0,2.0,2.0,558.8399999999999
INC0000674,C,8/3/2016 12:00,False,1.0,0.0,6.0,True,Caller 4103,Opened by  301,1/3/2016 12:07,?,?,Updated by 908,Phone,Location 204,Category 34,Subcategory 112,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 180,3/3/2016 11:22,8/3/2016 12:00,2.0,2.0,2.0,167.88
INC0000677,C,31/3/2016 14:59,False,3.0,0.0,13.0,False,Caller 5208,Opened by  503,1/3/2016 12:11,Created by 218,1/3/2016 12:16,Updated by 908,Phone,Location 204,Category 26,Subcategory 175,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 229,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 208,26/3/2016 14:18,31/3/2016 14:59,2.0,2.0,2.0,722.71
INC0000694,C,6/3/2016 17:00,False,0.0,0.0,2.0,True,Caller 3394,Opened by  40,1/3/2016 12:31,Created by 20,1/3/2016 12:32,Updated by 908,Phone,Location 51,Category 19,Subcategory 289,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 30,Resolver 201,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 183,1/3/2016 16:02,6/3/2016 17:00,2.0,2.0,2.0,124.47
INC0000697,C,6/3/2016 17:00,False,0.0,0.0,2.0,True,Caller 3394,Opened by  40,1/3/2016 12:34,Created by 20,1/3/2016 12:34,Updated by 908,Phone,Location 51,Category 19,Subcategory 289,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 30,Resolver 201,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 183,1/3/2016 16:03,6/3/2016 17:00,2.0,2.0,2.0,124.43
INC0000705,C,9/3/2016 12:00,False,3.0,0.0,8.0,True,Caller 5467,Opened by  301,1/3/2016 12:43,Created by 129,1/3/2016 13:23,Updated by 908,Phone,Location 96,Category 51,Subcategory 301,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 227,4/3/2016 11:09,9/3/2016 12:00,2.0,2.0,2.0,190.63
INC0000708,C,6/3/2016 16:00,False,1.0,0.0,5.0,True,Caller 1799,Opened by  386,1/3/2016 12:46,Created by 167,1/3/2016 12:48,Updated by 908,Phone,Location 161,Category 37,Subcategory 135,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,Resolver 214,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 195,1/3/2016 15:07,6/3/2016 16:00,2.0,2.0,2.0,123.19999999999999
INC0000722,C,6/3/2016 14:00,False,1.0,0.0,5.0,True,Caller 2426,Opened by  228,1/3/2016 13:13,Created by 101,1/3/2016 13:18,Updated by 908,Phone,Location 117,Category 37,Subcategory 135,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 49,Resolver 120,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 108,1/3/2016 13:35,6/3/2016 14:00,2.0,2.0,2.0,120.7
INC0000723,C,29/3/2016 12:59,False,2.0,0.0,15.0,False,Caller 1262,Opened by  40,1/3/2016 13:13,?,?,Updated by 908,Phone,Location 204,Category 9,Subcategory 202,Symptom 70,?,2 - Medium,1 - High,2 - High,Group 70,Resolver 149,True,True,Do Not Notify,?,?,?,?,code 1,Resolved by 133,24/3/2016 12:14,29/3/2016 12:59,3.0,2.0,3.0,671.77
INC0000748,C,7/3/2016 18:00,False,0.0,0.0,2.0,True,Caller 3284,Opened by  55,1/3/2016 14:01,?,?,Updated by 908,Phone,Location 204,Category 55,Subcategory 170,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 65,Resolver 25,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 23,2/3/2016 17:17,7/3/2016 18:00,2.0,2.0,2.0,147.99
INC0000752,C,8/3/2016 12:00,False,0.0,0.0,2.0,True,Caller 494,Opened by  301,1/3/2016 14:14,Created by 129,1/3/2016 14:21,Updated by 908,Phone,Location 51,Category 53,Subcategory 303,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 30,Resolver 201,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 183,3/3/2016 11:48,8/3/2016 12:00,2.0,1.0,2.0,165.65
INC0000753,C,6/3/2016 15:00,False,0.0,0.0,1.0,True,Caller 4022,Opened by  221,1/3/2016 14:20,?,?,Updated by 908,Phone,Location 39,Category 32,Subcategory 9,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 103,?,6/3/2016 15:00,2.0,2.0,2.0,120.67
INC0000765,C,24/3/2016 18:59,False,7.0,0.0,18.0,False,Caller 3729,?,1/3/2016 14:39,Created by 89,1/3/2016 14:44,Updated by 908,Phone,Location 112,Category 9,Subcategory 164,Symptom 134,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 53,17/3/2016 08:41,24/3/2016 18:59,2.0,2.0,2.0,556.26
INC0000774,C,8/3/2016 18:00,False,4.0,0.0,10.0,True,Caller 3166,?,1/3/2016 14:51,?,?,Updated by 908,Phone,Location 161,Category 53,Subcategory 114,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 8,Resolved by 170,3/3/2016 17:38,8/3/2016 18:00,2.0,2.0,2.0,171.16
INC0000777,C,6/3/2016 16:00,False,0.0,0.0,2.0,False,Caller 1441,Opened by  221,1/3/2016 14:55,Created by 98,1/3/2016 15:02,Updated by 908,Phone,Location 72,Category 24,Subcategory 228,?,?,1 - High,2 - Medium,2 - High,Group 25,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 169,1/3/2016 15:12,6/3/2016 16:00,3.0,3.0,2.0,120.97
INC0000797,C,24/3/2016 18:40,False,0.0,0.0,3.0,False,Caller 1693,Opened by  155,1/3/2016 15:27,?,?,Updated by 908,Phone,Location 128,Category 37,Subcategory 135,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,?,True,False,Do Not Notify,?,?,?,?,code 16,Resolved by 99,7/3/2016 08:26,24/3/2016 18:40,2.0,2.0,2.0,555.21
INC0000798,C,8/3/2016 11:00,False,1.0,0.0,3.0,True,Caller 1270,?,1/3/2016 15:27,Created by 89,1/3/2016 15:45,Updated by 908,Phone,Location 51,Category 45,Subcategory 223,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 166,3/3/2016 10:29,8/3/2016 11:00,2.0,2.0,2.0,163.25
INC0000804,C,24/3/2016 18:50,False,2.0,0.0,8.0,False,Caller 295,?,1/3/2016 15:36,?,?,Updated by 908,Phone,Location 210,Category 61,Subcategory 164,Symptom 486,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 180,10/3/2016 12:12,24/3/2016 18:50,2.0,2.0,2.0,555.24
INC0000807,C,9/3/2016 19:00,False,1.0,0.0,7.0,True,Caller 1195,Opened by  55,1/3/2016 15:43,Created by 30,1/3/2016 16:05,Updated by 908,Phone,Location 96,Category 26,Subcategory 175,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 188,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 171,4/3/2016 18:00,9/3/2016 19:00,2.0,2.0,2.0,194.92000000000002
INC0000820,C,10/4/2016 15:59,False,18.0,0.0,34.0,False,Caller 3020,?,1/3/2016 15:51,Created by 89,1/3/2016 15:54,Updated by 908,Phone,Location 161,Category 34,Subcategory 112,Symptom 134,cmdb_ci 31,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 89,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 81,5/4/2016 15:41,10/4/2016 15:59,2.0,1.0,2.0,960.1
INC0000827,C,7/3/2016 20:00,False,0.0,0.0,3.0,True,Caller 4350,Opened by  386,1/3/2016 16:03,?,?,Updated by 908,Phone,Location 93,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 33,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 24,2/3/2016 19:45,7/3/2016 20:00,2.0,1.0,2.0,147.95
INC0000832,C,24/3/2016 18:40,False,0.0,0.0,8.0,False,Caller 3430,?,1/3/2016 16:10,Created by 89,1/3/2016 16:22,Updated by 908,Phone,Location 143,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 188,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 171,9/3/2016 09:52,24/3/2016 18:40,2.0,2.0,2.0,554.3
INC0000835,C,28/3/2016 14:59,False,1.0,0.0,11.0,False,Caller 1441,Opened by  55,1/3/2016 16:23,Created by 30,1/3/2016 16:30,Updated by 908,Phone,Location 204,Category 26,Subcategory 164,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,True,True,Do Not Notify,?,?,?,?,code 5,Resolved by 113,23/3/2016 14:29,28/3/2016 14:59,2.0,2.0,2.0,646.49
INC0000845,C,9/3/2016 17:00,False,2.0,0.0,6.0,True,Caller 3056,Opened by  124,1/3/2016 16:47,Created by 58,1/3/2016 16:52,Updated by 908,Phone,Location 51,Category 26,Subcategory 164,?,?,3 - Low,2 - Medium,4 - Low,Group 30,Resolver 201,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 183,4/3/2016 16:22,9/3/2016 17:00,1.0,1.0,2.0,192.13
INC0000846,C,7/3/2016 03:00,False,0.0,0.0,2.0,True,Caller 1057,Opened by  55,1/3/2016 16:50,?,?,Updated by 908,Phone,Location 161,Category 9,Subcategory 164,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 8,Resolved by 174,2/3/2016 02:29,7/3/2016 03:00,2.0,2.0,2.0,130.17
INC0000847,C,7/3/2016 11:00,False,0.0,0.0,9.0,True,Caller 1385,Opened by  221,1/3/2016 16:50,Created by 98,1/3/2016 16:56,Updated by 908,Phone,Location 96,Category 23,Subcategory 3,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 227,2/3/2016 10:18,7/3/2016 11:00,2.0,2.0,2.0,138.08
INC0000856,C,7/3/2016 11:00,False,1.0,0.0,4.0,True,Caller 521,?,1/3/2016 17:04,Created by 18,1/3/2016 17:08,Updated by 908,Phone,Location 93,Category 26,Subcategory 164,Symptom 571,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 62,2/3/2016 10:05,7/3/2016 11:00,2.0,2.0,2.0,137.87
INC0000867,C,7/3/2016 13:00,False,0.0,0.0,4.0,True,Caller 5348,Opened by  386,1/3/2016 17:25,Created by 167,1/3/2016 17:31,Updated by 908,Phone,Location 93,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 62,2/3/2016 12:06,7/3/2016 13:00,2.0,2.0,2.0,139.48000000000002
INC0000880,C,24/3/2016 18:40,False,1.0,0.0,7.0,False,Caller 1083,Opened by  221,1/3/2016 17:53,Created by 98,1/3/2016 18:11,Updated by 908,Phone,Location 42,Category 45,Subcategory 229,Symptom 520,?,2 - Medium,2 - Medium,3 - Moderate,Group 57,Resolver 40,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 37,7/3/2016 17:06,24/3/2016 18:40,2.0,2.0,2.0,552.49
INC0000886,C,24/3/2016 18:40,False,2.0,0.0,11.0,False,Caller 5014,Opened by  47,1/3/2016 18:04,Created by 25,1/3/2016 18:25,Updated by 908,Phone,Location 108,Category 53,Subcategory 13,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 170,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 153,7/3/2016 08:59,24/3/2016 18:40,2.0,2.0,2.0,552.25
INC0000894,C,24/3/2016 18:40,False,2.0,0.0,18.0,False,Caller 5014,Opened by  305,1/3/2016 18:45,Created by 130,1/3/2016 19:03,Updated by 908,Phone,Location 108,Category 24,Subcategory 164,Symptom 471,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 170,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 153,7/3/2016 09:00,24/3/2016 18:40,2.0,2.0,2.0,551.61
INC0000908,C,9/3/2016 16:00,False,1.0,0.0,4.0,True,Caller 5369,Opened by  239,1/3/2016 19:31,Created by 107,1/3/2016 19:35,Updated by 908,Phone,Location 124,Category 53,Subcategory 303,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 188,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 171,4/3/2016 15:56,9/3/2016 16:00,2.0,2.0,2.0,188.42000000000002
INC0000911,C,24/3/2016 18:59,False,0.0,0.0,10.0,False,Caller 5093,Opened by  47,1/3/2016 19:48,Created by 25,1/3/2016 19:49,Updated by 908,Phone,Location 93,Category 42,Subcategory 224,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 115,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 103,16/3/2016 18:00,24/3/2016 18:59,2.0,3.0,2.0,551.17
INC0000920,C,24/3/2016 18:40,False,3.0,0.0,9.0,False,Caller 2353,Opened by  305,1/3/2016 20:35,Created by 130,1/3/2016 20:51,Updated by 908,Phone,Location 51,Category 53,Subcategory 114,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 166,9/3/2016 15:41,24/3/2016 18:40,2.0,2.0,2.0,549.8199999999999
INC0000924,C,7/3/2016 13:00,False,0.0,0.0,2.0,True,Caller 3040,Opened by  47,1/3/2016 20:57,Created by 25,1/3/2016 20:58,Updated by 908,Phone,Location 51,Category 19,Subcategory 289,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 30,Resolver 201,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 183,2/3/2016 12:10,7/3/2016 13:00,2.0,2.0,2.0,136.03
INC0000928,C,7/3/2016 13:00,False,0.0,0.0,2.0,True,Caller 1408,Opened by  305,1/3/2016 21:06,Created by 130,1/3/2016 21:07,Updated by 908,Phone,Location 51,Category 9,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 30,Resolver 201,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 183,2/3/2016 12:12,7/3/2016 13:00,2.0,2.0,2.0,135.88
INC0000947,C,7/3/2016 01:00,False,0.0,0.0,2.0,True,Caller 2899,Opened by  397,2/3/2016 00:24,?,?,Updated by 908,Phone,Location 108,Category 45,Subcategory 223,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 16,Resolved by 174,2/3/2016 00:35,7/3/2016 01:00,2.0,2.0,2.0,120.60000000000001
INC0000961,C,24/3/2016 18:40,False,1.0,0.0,5.0,False,Caller 5199,Opened by  8,2/3/2016 05:03,Created by 6,2/3/2016 05:10,Updated by 908,Phone,Location 196,Category 45,Subcategory 150,Symptom 245,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,?,True,False,Do Not Notify,?,?,?,?,code 4,Resolved by 213,8/3/2016 11:20,24/3/2016 18:40,2.0,2.0,2.0,541.5
INC0000973,C,7/3/2016 16:00,False,1.0,0.0,4.0,True,Caller 1807,?,2/3/2016 07:21,Created by 18,2/3/2016 07:55,Updated by 908,Phone,Location 143,Category 45,Subcategory 94,Symptom 609,?,2 - Medium,2 - Medium,3 - Moderate,Group 33,Resolver 216,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 197,2/3/2016 15:35,7/3/2016 16:00,2.0,1.0,2.0,128.09
INC0000984,C,9/3/2016 17:00,False,0.0,0.0,2.0,True,Caller 3082,Opened by  180,2/3/2016 08:05,?,?,Updated by 908,Phone,Location 161,Category 32,Subcategory 9,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 175,4/3/2016 16:01,9/3/2016 17:00,2.0,2.0,2.0,176.91
INC0000993,C,27/3/2016 15:59,False,0.0,0.0,9.0,False,Caller 5092,Opened by  40,2/3/2016 08:21,Created by 20,2/3/2016 08:24,Updated by 908,Phone,Location 143,Category 37,Subcategory 135,Symptom 118,?,2 - Medium,2 - Medium,3 - Moderate,Group 48,Resolver 74,True,True,Do Not Notify,?,?,?,?,code 8,Resolved by 67,22/3/2016 15:21,27/3/2016 15:59,2.0,2.0,2.0,607.5799999999999
INC0000994,C,24/3/2016 18:40,False,0.0,0.0,10.0,False,Caller 1306,Opened by  24,2/3/2016 08:21,?,?,Updated by 908,Phone,Location 85,Category 32,Subcategory 9,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 103,9/3/2016 15:13,24/3/2016 18:40,2.0,2.0,2.0,538.3199999999999
INC0000998,C,7/3/2016 11:00,False,0.0,0.0,3.0,True,Caller 1135,Opened by  501,2/3/2016 08:28,Created by 216,2/3/2016 08:46,Updated by 908,Phone,Location 93,Category 37,Subcategory 135,Symptom 580,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 32,2/3/2016 10:14,7/3/2016 11:00,2.0,3.0,2.0,122.24
INC0001002,C,4/4/2016 16:59,False,0.0,0.0,13.0,False,Caller 3038,Opened by  433,2/3/2016 08:31,?,?,Updated by 908,Phone,Location 204,Category 45,Subcategory 220,?,?,3 - Low,3 - Low,4 - Low,Group 66,Resolver 175,True,True,Do Not Notify,?,?,?,?,code 5,Resolved by 184,30/3/2016 16:21,4/4/2016 16:59,1.0,3.0,1.0,800.46
INC0001005,C,8/3/2016 09:00,False,0.0,0.0,4.0,True,Caller 386,?,2/3/2016 08:35,?,?,Updated by 908,Phone,Location 161,Category 53,Subcategory 303,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,3/3/2016 08:34,8/3/2016 09:00,2.0,2.0,2.0,144.41
INC0001006,C,21/8/2016 18:58,False,0.0,0.0,5.0,True,Caller 225,Opened by  24,2/3/2016 08:35,?,?,Updated by 16,Phone,Location 204,Category 53,Subcategory 168,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 10,Resolved by 103,3/3/2016 16:27,21/8/2016 18:58,2.0,2.0,2.0,4138.389999999999
INC0001008,C,7/3/2016 09:00,False,0.0,0.0,2.0,True,Caller 2174,Opened by  180,2/3/2016 08:38,?,?,Updated by 908,Phone,Location 179,Category 32,Subcategory 9,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 85,2/3/2016 08:43,7/3/2016 09:00,2.0,3.0,2.0,120.36
INC0001023,C,7/3/2016 17:00,False,0.0,0.0,6.0,True,Caller 2632,Opened by  24,2/3/2016 08:57,Created by 13,2/3/2016 08:58,Updated by 908,Phone,Location 161,Category 34,Subcategory 154,Symptom 607,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 227,2/3/2016 16:10,7/3/2016 17:00,2.0,2.0,2.0,128.04
INC0001029,C,7/3/2016 13:00,False,0.0,0.0,6.0,True,Caller 5494,Opened by  180,2/3/2016 09:01,Created by 81,2/3/2016 09:24,Updated by 908,Phone,Location 161,Category 53,Subcategory 140,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 89,True,False,Do Not Notify,?,?,?,?,code 10,Resolved by 81,2/3/2016 12:07,7/3/2016 13:00,2.0,1.0,2.0,123.6
INC0001030,C,24/3/2016 18:40,False,3.0,0.0,16.0,False,Caller 3224,Opened by  40,2/3/2016 09:02,Created by 20,2/3/2016 09:20,Updated by 908,Phone,Location 204,Category 26,Subcategory 175,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 53,7/3/2016 11:48,24/3/2016 18:40,2.0,2.0,2.0,537.36
INC0001031,C,7/3/2016 15:00,False,0.0,0.0,4.0,True,Caller 2071,Opened by  24,2/3/2016 09:02,Created by 13,2/3/2016 09:05,Updated by 908,Phone,Location 204,Category 26,Subcategory 164,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 53,2/3/2016 14:11,7/3/2016 15:00,2.0,2.0,2.0,125.91999999999999
INC0001036,C,7/3/2016 10:00,False,0.0,0.0,2.0,True,Caller 527,Opened by  433,2/3/2016 09:10,?,?,Updated by 908,Phone,Location 204,Category 45,Subcategory 220,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 66,Resolver 175,True,False,Do Not Notify,?,?,?,?,code 2,Resolved by 184,2/3/2016 09:35,7/3/2016 10:00,2.0,2.0,2.0,120.84
