incident_id,event,timestamp,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at,preproc_priority,preproc_impact,preproc_urgency,duration_process,gt1,gt2,gt3,gt4
INC0002340,C,24/3/2016 18:40,False,1,0,4,False,Caller 4952,Opened by  443,4/3/2016 10:00,?,?,Updated by 908,Phone,Location 108,Category 9,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 69,Resolver 92,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 83,7/3/2016 11:18,24/3/2016 18:40,2,2,2,488.67,21.36,85.44,977,10.68
INC0002375,C,24/3/2016 18:59,False,12,0,27,True,Caller 2575,Opened by  501,4/3/2016 10:28,Created by 216,4/3/2016 10:31,Updated by 908,Phone,Location 161,Category 51,Subcategory 25,Symptom 4,?,3 - Low,3 - Low,4 - Low,Group 54,Resolver 172,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 155,17/3/2016 17:20,24/3/2016 18:59,1,1,1,488.46000000000004,104.13,277.68,6350,34.71
INC0002398,C,24/3/2016 18:40,False,0,0,4,False,Caller 3466,?,4/3/2016 10:53,Created by 89,4/3/2016 10:59,Updated by 908,Phone,Location 143,Category 26,Subcategory 175,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 236,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 215,7/3/2016 14:53,24/3/2016 18:40,2,2,2,487.67999999999995,10.68,42.72,488,5.34
INC0002407,C,9/3/2016 18:00,False,1,0,4,True,Caller 351,Opened by  24,4/3/2016 10:58,Created by 13,4/3/2016 11:05,Updated by 908,Phone,Location 204,Category 53,Subcategory 113,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 166,4/3/2016 17:07,9/3/2016 18:00,2,2,2,126.91,10.68,74.75999999999999,254,10.68
INC0002427,C,29/3/2016 17:59,False,12,0,25,False,Caller 4289,Opened by  59,4/3/2016 11:25,Created by 34,4/3/2016 11:30,Updated by 908,Phone,Location 71,Category 9,Subcategory 164,Symptom 529,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,True,True,Do Not Notify,?,?,?,?,code 5,Resolved by 113,24/3/2016 17:14,29/3/2016 17:59,2,2,2,606.49,69.42,624.78,7884,69.42
INC0002439,C,9/3/2016 16:00,False,0,0,4,True,Caller 129,Opened by  402,4/3/2016 11:34,Created by 172,4/3/2016 11:37,Updated by 908,Phone,Location 113,Category 53,Subcategory 298,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 58,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 53,4/3/2016 15:50,9/3/2016 16:00,2,2,2,124.39,5.34,48.06,124,5.34
INC0002450,C,24/3/2016 18:40,False,0,0,2,True,Caller 4933,Opened by  501,4/3/2016 11:46,Created by 216,4/3/2016 11:55,Updated by 908,Phone,Location 10,Category 45,Subcategory 200,?,?,3 - Low,3 - Low,4 - Low,Group 39,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 166,7/3/2016 09:32,24/3/2016 18:40,1,1,1,486.75,2.67,24.03,487,2.67
INC0002456,C,24/3/2016 18:59,False,2,0,12,False,Caller 4375,Opened by  59,4/3/2016 11:52,Created by 34,4/3/2016 11:55,Updated by 908,Phone,Location 108,Category 55,Subcategory 161,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 34,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 33,15/3/2016 09:25,24/3/2016 18:59,2,2,2,487.07,80.1,144.18,1461,16.02
INC0002550,C,23/5/2016 11:07,False,0,0,4,False,Caller 3603,Opened by  443,4/3/2016 14:26,Created by 192,4/3/2016 14:36,Updated by 908,Phone,Location 204,Category 53,Subcategory 117,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 58,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 53,9/3/2016 16:40,23/5/2016 11:07,2,2,2,1916.52,21.36,42.72,1917,5.34
INC0002608,C,11/7/2016 18:00,False,1,0,53,False,Caller 5356,Opened by  443,4/3/2016 15:30,Created by 192,4/3/2016 15:35,Updated by 908,Phone,Location 93,Category 46,Subcategory 260,Symptom 284,?,2 - Medium,2 - Medium,3 - Moderate,Group 6,Resolver 22,True,True,Do Not Notify,?,?,?,?,code 7,Resolved by 20,6/7/2016 17:33,11/7/2016 18:00,2,2,2,3098.4200000000005,10.68,96.12,6197,10.68
INC0002626,C,28/3/2016 10:59,False,3,0,7,False,Caller 2229,Opened by  390,4/3/2016 15:58,?,?,Updated by 908,Phone,Location 42,Category 61,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 180,23/3/2016 10:04,28/3/2016 10:59,2,2,2,571.04,42.72,170.88,2284,21.36
INC0002629,C,26/3/2016 11:59,False,6,0,20,False,Caller 3753,Opened by  443,4/3/2016 15:59,Created by 192,4/3/2016 16:03,Updated by 908,Phone,Location 93,Category 13,Subcategory 302,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 196,21/3/2016 11:57,26/3/2016 11:59,2,2,2,523.9399999999999,149.51999999999998,299.03999999999996,3668,37.379999999999995
INC0002650,C,27/3/2016 09:59,False,3,0,16,False,Caller 2926,Opened by  59,4/3/2016 16:20,Created by 34,4/3/2016 16:44,Updated by 908,Phone,Location 51,Category 42,Subcategory 224,Symptom 470,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 13,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,22/3/2016 09:23,27/3/2016 09:59,2,2,2,545.25,42.72,149.51999999999998,2181,21.36
INC0002662,C,9/3/2016 17:00,False,0,0,1,True,Caller 5638,Opened by  55,4/3/2016 16:30,?,?,Updated by 908,Phone,Location 108,Category 20,Subcategory 103,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 28,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 27,?,9/3/2016 17:00,2,2,2,120.5,16.02,26.7,120,5.34
INC0002687,C,24/3/2016 18:59,False,3,0,11,False,Caller 2428,Opened by  443,4/3/2016 16:58,?,?,Updated by 908,Phone,Location 93,Category 20,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 208,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 189,18/3/2016 01:50,24/3/2016 18:59,2,2,2,482.01,42.72,106.8,1928,21.36
INC0002742,C,24/3/2016 18:40,False,2,0,7,False,Caller 4304,Opened by  305,4/3/2016 18:45,?,?,Updated by 908,Phone,Location 93,Category 20,Subcategory 125,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 15,8/3/2016 16:58,24/3/2016 18:40,2,2,2,479.91999999999996,80.1,96.12,1440,16.02
INC0002772,C,9/3/2016 23:00,False,0,0,5,True,Caller 4980,Opened by  512,4/3/2016 22:21,Created by 221,4/3/2016 22:26,Updated by 908,Phone,Location 204,Category 45,Subcategory 88,Symptom 486,?,3 - Low,3 - Low,4 - Low,Group 31,Resolver 239,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 218,4/3/2016 22:35,9/3/2016 23:00,1,1,1,120.57000000000001,8.01,13.35,121,2.67
INC0002804,C,4/4/2016 14:59,False,6,0,20,False,Caller 1647,Opened by  8,5/3/2016 05:24,?,?,Updated by 908,Phone,Location 161,Category 45,Subcategory 223,Symptom 240,?,1 - High,2 - Medium,2 - High,Group 70,Resolver 13,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,30/3/2016 14:27,4/4/2016 14:59,3,3,2,729.5999999999999,224.27999999999997,336.41999999999996,5107,56.06999999999999
INC0002886,C,24/3/2016 18:59,False,4,0,13,False,Caller 3493,Opened by  397,6/3/2016 00:27,Created by 171,6/3/2016 01:31,Updated by 908,Phone,Location 204,Category 63,Subcategory 111,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,True,False,Do Not Notify,?,?,?,?,code 5,Resolved by 113,15/3/2016 16:08,24/3/2016 18:59,2,2,2,449.46000000000004,53.4,240.29999999999998,2247,26.7
INC0003008,C,24/3/2016 18:40,False,0,0,2,False,Caller 2085,Opened by  386,6/3/2016 22:48,?,?,Updated by 908,Phone,Location 220,Category 45,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 169,6/3/2016 22:58,24/3/2016 18:40,2,2,2,427.87,5.34,26.7,428,5.34
INC0003010,C,24/3/2016 18:40,False,2,0,6,False,Caller 1950,Opened by  390,6/3/2016 23:19,?,?,Updated by 908,Phone,Location 204,Category 61,Subcategory 164,Symptom 311,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 180,8/3/2016 08:43,24/3/2016 18:40,2,2,2,427.34999999999997,80.1,80.1,1282,16.02
INC0003012,C,24/3/2016 18:59,False,1,0,14,False,Caller 1380,Opened by  305,6/3/2016 23:33,Created by 130,6/3/2016 23:54,Updated by 908,Phone,Location 204,Category 20,Subcategory 125,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 227,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 206,15/3/2016 17:37,24/3/2016 18:59,2,2,2,427.09000000000003,53.4,64.08,854,10.68
INC0003027,C,24/3/2016 18:59,False,2,0,11,False,Caller 5154,Opened by  17,7/3/2016 05:51,?,?,Updated by 908,Phone,Location 204,Category 26,Subcategory 175,Symptom 572,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 149,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 133,18/3/2016 10:31,24/3/2016 18:59,2,2,2,421.14,32.04,128.16,1263,16.02
INC0003040,C,24/3/2016 18:40,False,0,0,1,False,Caller 323,Opened by  17,7/3/2016 07:45,?,?,Updated by 908,Phone,Location 135,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,?,24/3/2016 18:40,2,2,2,418.92,21.36,32.04,419,5.34
INC0003049,C,24/3/2016 18:59,False,2,1,21,False,Caller 618,Opened by  17,7/3/2016 08:10,?,?,Updated by 908,Phone,Location 108,Category 53,Subcategory 100,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 76,Resolver 241,True,False,Do Not Notify,?,?,?,?,code 3,Resolved by 220,17/3/2016 12:28,24/3/2016 18:59,2,2,2,418.82000000000005,48.06,144.18,1256,16.02
INC0003074,C,24/3/2016 18:40,False,0,0,2,False,Caller 3625,Opened by  24,7/3/2016 08:36,Created by 13,7/3/2016 08:38,Updated by 908,Phone,Location 143,Category 61,Subcategory 164,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 215,7/3/2016 11:48,24/3/2016 18:40,2,2,2,418.04,10.68,32.04,418,5.34
INC0003084,C,24/3/2016 18:50,False,2,0,6,False,Caller 5555,Opened by  24,7/3/2016 08:42,Created by 13,7/3/2016 08:44,Updated by 908,Phone,Location 204,Category 24,Subcategory 164,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,Resolver 130,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 117,14/3/2016 09:16,24/3/2016 18:50,2,2,2,418.1,64.08,96.12,1254,16.02
INC0003088,C,24/3/2016 18:40,False,0,0,2,False,Caller 4414,Opened by  433,7/3/2016 08:46,?,?,Updated by 908,Phone,Location 51,Category 22,Subcategory 277,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,Resolver 165,True,False,Do Not Notify,?,?,?,?,code 16,Resolved by 99,7/3/2016 09:11,24/3/2016 18:40,2,2,2,417.90000000000003,16.02,26.7,418,5.34
INC0003092,C,20/4/2016 12:07,False,7,0,26,False,Caller 761,Opened by  59,7/3/2016 08:48,Created by 34,7/3/2016 08:54,Updated by 908,Phone,Location 143,Category 26,Subcategory 175,Symptom 116,?,1 - High,1 - High,1 - Critical,?,Resolver 17,True,True,Do Not Notify,Problem ID  14,?,?,?,code 7,Resolved by 15,15/4/2016 11:33,20/4/2016 12:07,4,3,3,1059.23,192.24,512.64,8474,64.08
INC0003155,C,24/3/2016 18:40,False,2,0,5,False,Caller 449,Opened by  17,7/3/2016 09:28,Created by 10,7/3/2016 09:34,Updated by 908,Phone,Location 204,Category 26,Subcategory 175,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 203,9/3/2016 09:01,24/3/2016 18:40,2,2,2,417.09,16.02,112.14,1251,16.02
INC0003164,C,24/3/2016 18:40,False,0,0,3,False,Caller 4355,Opened by  40,7/3/2016 09:33,?,?,Updated by 908,Phone,Location 108,Category 53,Subcategory 271,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 103,8/3/2016 14:40,24/3/2016 18:40,2,2,2,417.12,21.36,37.379999999999995,417,5.34
INC0003185,C,23/5/2016 11:07,False,1,0,4,False,Caller 715,Opened by  59,7/3/2016 09:41,Created by 34,7/3/2016 09:47,Updated by 908,Phone,Location 204,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 58,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 53,7/3/2016 11:47,23/5/2016 11:07,2,2,2,1849.33,10.68,96.12,3699,10.68
INC0003215,C,24/3/2016 18:59,False,5,0,10,False,Caller 5595,Opened by  59,7/3/2016 10:10,Created by 34,7/3/2016 10:14,Updated by 908,Phone,Location 204,Category 26,Subcategory 175,Symptom 120,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,17/3/2016 08:40,24/3/2016 18:59,2,2,2,416.75,128.16,288.36,2500,32.04
INC0003217,C,24/3/2016 18:59,False,3,0,9,False,Caller 4279,Opened by  40,7/3/2016 10:11,Created by 20,7/3/2016 10:16,Updated by 908,Phone,Location 93,Category 42,Subcategory 31,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 3,Resolver 71,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 64,16/3/2016 15:24,24/3/2016 18:59,2,2,2,416.71000000000004,42.72,128.16,1667,21.36
INC0003260,C,24/3/2016 18:40,False,1,0,3,False,Caller 5596,Opened by  62,7/3/2016 10:37,Created by 33,7/3/2016 10:40,Updated by 908,Phone,Location 51,Category 43,Subcategory 105,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 166,7/3/2016 11:55,24/3/2016 18:40,2,2,2,416.0,10.68,64.08,832,10.68
INC0003284,C,24/3/2016 18:59,False,2,0,9,False,Caller 720,Opened by  59,7/3/2016 10:51,Created by 34,7/3/2016 10:56,Updated by 908,Phone,Location 55,Category 46,Subcategory 251,Symptom 218,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 155,True,False,Do Not Notify,?,?,?,?,code 8,Resolved by 139,18/3/2016 14:02,24/3/2016 18:59,2,2,2,416.05,64.08,112.14,1248,16.02
INC0003285,C,8/5/2016 12:07,False,1,0,24,False,Caller 3986,Opened by  59,7/3/2016 10:52,?,?,Updated by 908,Phone,Location 179,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 180,3/5/2016 11:23,8/5/2016 12:07,2,2,2,1489.2400000000002,53.4,74.75999999999999,2978,10.68
INC0003289,C,24/3/2016 18:50,False,0,0,4,False,Caller 1856,Opened by  468,7/3/2016 10:55,Created by 188,7/3/2016 10:59,Updated by 908,Phone,Location 204,Category 45,Subcategory 150,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 200,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 182,10/3/2016 16:35,24/3/2016 18:50,2,2,2,415.85,26.7,37.379999999999995,416,5.34
INC0003337,C,24/3/2016 18:41,False,0,0,6,False,Caller 419,?,7/3/2016 11:20,Created by 89,7/3/2016 11:25,Updated by 908,Phone,Location 161,Category 53,Subcategory 117,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 24,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 22,9/3/2016 14:43,24/3/2016 18:41,2,2,2,415.27000000000004,26.7,42.72,415,5.34
INC0003443,C,2/4/2016 12:59,False,3,1,21,False,Caller 3275,Opened by  301,7/3/2016 12:15,Created by 129,7/3/2016 12:21,Updated by 908,Phone,Location 113,Category 20,Subcategory 125,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 140,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 62,28/3/2016 12:26,2/4/2016 12:59,2,2,2,624.65,85.44,106.8,2499,21.36
INC0003513,C,5/6/2016 09:07,False,7,0,40,False,Caller 3257,Opened by  386,7/3/2016 13:15,Created by 167,7/3/2016 13:25,Updated by 908,Phone,Location 93,Category 34,Subcategory 154,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 62,31/5/2016 08:50,5/6/2016 09:07,2,2,2,2155.7,85.44,341.76,17246,42.72
INC0003585,C,28/3/2016 09:59,False,3,0,12,False,Caller 3586,Opened by  40,7/3/2016 14:00,Created by 20,7/3/2016 14:03,Updated by 908,Phone,Location 204,Category 9,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 62,23/3/2016 09:26,28/3/2016 09:59,2,2,2,499.94,85.44,128.16,2000,21.36
INC0003686,C,24/3/2016 18:50,False,1,0,12,False,Caller 3016,Opened by  108,7/3/2016 15:10,Created by 52,7/3/2016 15:13,Updated by 908,Phone,Location 179,Category 45,Subcategory 200,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,Resolver 214,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 195,10/3/2016 10:13,24/3/2016 18:50,2,2,2,411.63,21.36,53.4,823,10.68
INC0003697,C,24/3/2016 18:59,False,8,0,16,False,Caller 2536,?,7/3/2016 15:17,Created by 89,7/3/2016 15:20,Updated by 908,Phone,Location 38,Category 63,Subcategory 203,Symptom 87,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 33,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,17/3/2016 15:11,24/3/2016 18:59,2,2,2,411.65,96.12,240.3,3705,48.06
INC0003724,C,24/3/2016 18:50,False,6,0,9,False,Caller 4255,Opened by  59,7/3/2016 15:43,Created by 34,7/3/2016 15:46,Updated by 908,Phone,Location 111,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,11/3/2016 11:26,24/3/2016 18:50,2,2,2,411.06999999999994,149.51999999999998,261.65999999999997,2877,37.379999999999995
INC0003788,C,4/4/2016 14:59,False,7,0,21,False,Caller 1995,?,7/3/2016 17:03,?,?,Updated by 908,Phone,Location 96,Category 24,Subcategory 30,Symptom 51,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,30/3/2016 14:33,4/4/2016 14:59,2,2,2,669.94,128.16,213.6,5360,42.72
INC0003795,C,24/3/2016 18:59,False,4,0,14,False,Caller 4430,?,7/3/2016 17:13,Created by 89,7/3/2016 17:16,Updated by 908,Phone,Location 93,Category 23,Subcategory 75,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 188,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 171,17/3/2016 19:01,24/3/2016 18:59,2,2,2,409.72,80.1,160.2,2049,26.7
INC0003881,C,24/3/2016 18:41,False,0,0,4,False,Caller 956,Opened by  351,8/3/2016 05:16,?,?,Updated by 908,Phone,Location 143,Category 55,Subcategory 170,Symptom 257,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 6,True,False,Do Not Notify,?,?,?,?,code 11,Resolved by 5,8/3/2016 05:34,24/3/2016 18:41,2,2,2,397.42,5.34,32.04,397,5.34
INC0003905,C,24/3/2016 18:41,False,0,0,2,False,Caller 2798,Opened by  180,8/3/2016 08:05,?,?,Updated by 908,Phone,Location 204,Category 45,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 94,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 85,8/3/2016 08:09,24/3/2016 18:41,2,2,2,394.59999999999997,21.36,26.7,395,5.34
INC0004006,C,24/3/2016 18:41,False,1,0,3,False,Caller 296,Opened by  59,8/3/2016 09:07,Created by 34,8/3/2016 09:11,Updated by 908,Phone,Location 204,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 166,8/3/2016 16:34,24/3/2016 18:41,2,2,2,393.5,32.04,64.08,787,10.68
INC0004008,C,24/3/2016 18:41,False,1,0,3,False,Caller 1355,Opened by  59,8/3/2016 09:12,?,?,Updated by 908,Phone,Location 204,Category 42,Subcategory 106,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 166,8/3/2016 15:44,24/3/2016 18:41,2,2,2,393.47999999999996,10.68,64.08,787,10.68
INC0004012,C,24/3/2016 18:41,False,0,0,2,False,Caller 2976,Opened by  17,8/3/2016 09:15,Created by 10,8/3/2016 09:24,Updated by 908,Phone,Location 161,Category 45,Subcategory 200,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 166,8/3/2016 11:01,24/3/2016 18:41,2,2,2,393.29,16.02,42.72,393,5.34
INC0004015,C,24/3/2016 18:50,False,3,0,9,False,Caller 3864,Opened by  59,8/3/2016 09:16,Created by 34,8/3/2016 09:19,Updated by 908,Phone,Location 93,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 62,14/3/2016 10:33,24/3/2016 18:50,2,2,2,393.52,21.36,192.24,1574,21.36
INC0004016,C,24/3/2016 18:41,False,1,0,3,False,Caller 994,?,8/3/2016 09:17,Created by 89,8/3/2016 09:21,Updated by 908,Phone,Location 204,Category 37,Subcategory 135,Symptom 118,?,2 - Medium,2 - Medium,3 - Moderate,Group 46,Resolver 83,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 76,8/3/2016 15:26,24/3/2016 18:41,2,2,2,393.33,53.4,53.4,787,10.68
INC0004091,C,24/3/2016 18:41,False,0,0,2,True,Caller 495,Opened by  131,8/3/2016 10:14,?,?,Updated by 908,Phone,Location 108,Category 45,Subcategory 208,Symptom 4,?,3 - Low,3 - Low,4 - Low,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,8/3/2016 10:24,24/3/2016 18:41,1,1,1,392.45,2.67,13.35,392,2.67
INC0004158,C,24/3/2016 18:50,False,0,0,10,False,Caller 2539,Opened by  131,8/3/2016 10:57,Created by 62,8/3/2016 10:59,Updated by 908,Phone,Location 35,Category 37,Subcategory 135,Symptom 257,?,2 - Medium,2 - Medium,3 - Moderate,Group 50,Resolver 82,True,False,Do Not Notify,?,?,?,?,code 10,Resolved by 75,10/3/2016 16:24,24/3/2016 18:50,2,2,2,391.85,10.68,48.06,392,5.34
INC0004234,C,19/4/2016 12:07,False,2,0,18,False,Caller 1890,Opened by  108,8/3/2016 12:02,?,?,Updated by 908,Phone,Location 209,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 66,Resolver 203,True,True,Do Not Notify,?,CHG0000772,?,?,code 6,Resolved by 158,14/4/2016 11:14,19/4/2016 12:07,2,2,2,1008.0899999999999,16.02,112.14,3024,16.02
INC0004273,C,24/3/2016 18:41,False,0,0,2,False,Caller 3160,Opened by  17,8/3/2016 12:54,Created by 10,8/3/2016 13:33,Updated by 908,Phone,Location 204,Category 20,Subcategory 103,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 30,Resolver 201,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 183,9/3/2016 08:09,24/3/2016 18:41,2,2,2,389.13,26.7,32.04,389,5.34
INC0004352,C,27/3/2016 13:59,False,5,0,10,False,Caller 4919,Opened by  17,8/3/2016 14:31,?,?,Updated by 908,Phone,Location 143,Category 61,Subcategory 164,Symptom 474,?,2 - Medium,2 - Medium,3 - Moderate,Group 74,Resolver 145,True,True,Do Not Notify,?,?,?,?,code 9,Resolved by 130,22/3/2016 13:44,27/3/2016 13:59,2,2,2,455.46,160.2,224.28,2733,32.04
INC0004388,C,24/3/2016 18:41,False,1,0,5,False,Caller 2095,Opened by  108,8/3/2016 15:15,Created by 52,8/3/2016 15:18,Updated by 908,Phone,Location 161,Category 45,Subcategory 200,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,?,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 170,9/3/2016 01:18,24/3/2016 18:41,2,2,2,387.38,10.68,64.08,775,10.68
INC0004424,C,24/3/2016 18:41,False,0,0,2,False,Caller 2206,Opened by  55,8/3/2016 16:09,?,?,Updated by 908,Phone,Location 51,Category 44,Subcategory 54,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 28,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 27,8/3/2016 16:12,24/3/2016 18:41,2,2,2,386.53000000000003,16.02,48.06,387,5.34
INC0004430,C,26/3/2016 13:59,False,3,0,9,False,Caller 2215,Opened by  108,8/3/2016 16:16,Created by 52,8/3/2016 16:23,Updated by 908,Phone,Location 143,Category 53,Subcategory 113,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 15,21/3/2016 13:39,26/3/2016 13:59,2,2,2,429.59,21.36,170.88,1718,21.36
