incident_id,event,timestamp,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at,preproc_priority,preproc_impact,preproc_urgency,duration_process,gt1,gt2,gt3,gt4
INC0002846,C,28/3/2016 15:59,False,9,0,19,False,Caller 5283,Opened by  55,5/3/2016 14:35,Created by 30,5/3/2016 15:21,Updated by 908,Phone,Location 204,Category 37,Subcategory 135,Symptom 311,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,23/3/2016 15:53,28/3/2016 15:59,2,2,2,552.6300000000001,267.0,373.8,5526,53.4
INC0002858,C,24/3/2016 18:40,False,1,0,23,False,Caller 3136,Opened by  402,5/3/2016 17:59,Created by 172,5/3/2016 18:03,Updated by 908,Phone,Location 143,Category 45,Subcategory 200,Symptom 245,?,2 - Medium,1 - High,2 - High,Group 57,Resolver 101,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 91,9/3/2016 16:16,24/3/2016 18:40,3,2,3,456.63,32.04,74.75999999999999,913,10.68
INC0002915,C,24/3/2016 18:50,False,2,0,20,False,Caller 5279,Opened by  24,6/3/2016 08:50,Created by 13,6/3/2016 08:58,Updated by 908,Phone,Location 143,Category 45,Subcategory 107,Symptom 469,?,2 - Medium,1 - High,2 - High,Group 22,Resolver 133,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 119,11/3/2016 16:53,24/3/2016 18:50,3,2,3,441.86,64.08,112.14,1326,16.02
INC0002969,C,24/3/2016 18:40,False,0,0,2,False,Caller 1762,Opened by  24,6/3/2016 15:41,?,?,Updated by 908,Phone,Location 143,Category 45,Subcategory 200,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,6/3/2016 15:45,24/3/2016 18:40,2,2,2,434.99,26.7,48.06,435,5.34
INC0003064,C,24/3/2016 18:40,False,1,0,5,False,Caller 589,Opened by  17,7/3/2016 08:25,Created by 10,7/3/2016 08:30,Updated by 908,Phone,Location 143,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 15,9/3/2016 09:26,24/3/2016 18:40,2,2,2,418.17,21.36,64.08,836,10.68
INC0003071,C,28/3/2016 15:59,False,1,0,11,False,Caller 1785,Opened by  8,7/3/2016 08:31,Created by 6,7/3/2016 08:54,Updated by 908,Phone,Location 204,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 13,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,23/3/2016 15:32,28/3/2016 15:59,2,2,2,511.09,42.72,64.08,1022,10.68
INC0003100,C,24/3/2016 18:59,False,2,0,14,False,Caller 2265,?,7/3/2016 08:54,Created by 89,7/3/2016 09:01,Updated by 908,Phone,Location 93,Category 26,Subcategory 164,Symptom 387,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 196,16/3/2016 10:15,24/3/2016 18:59,2,2,2,417.97,80.1,112.14,1254,16.02
INC0003220,C,24/3/2016 18:40,False,1,0,5,False,Caller 3479,Opened by  59,7/3/2016 10:12,Created by 34,7/3/2016 10:19,Updated by 908,Phone,Location 143,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 71,8/3/2016 14:17,24/3/2016 18:40,2,2,2,416.35,53.4,53.4,833,10.68
INC0003237,C,24/3/2016 18:59,False,8,0,24,False,Caller 323,Opened by  8,7/3/2016 10:24,?,?,Updated by 908,Phone,Location 135,Category 26,Subcategory 175,Symptom 6,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 15,19/3/2016 14:43,24/3/2016 18:59,2,2,2,416.58,192.24,240.3,3749,48.06
INC0003266,C,25/4/2016 09:07,False,3,0,21,False,Caller 3723,Opened by  59,7/3/2016 10:41,Created by 34,7/3/2016 10:42,Updated by 908,Phone,Location 161,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 253,True,True,Do Not Notify,?,?,?,?,code 16,Resolved by 231,20/4/2016 08:15,25/4/2016 09:07,2,2,2,1174.4099999999999,106.8,149.51999999999998,4698,21.36
INC0003279,C,24/3/2016 18:40,False,1,0,3,False,Caller 1496,Opened by  59,7/3/2016 10:48,Created by 34,7/3/2016 10:54,Updated by 908,Phone,Location 143,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 236,True,False,Do Not Notify,?,?,?,?,code 11,Resolved by 215,8/3/2016 13:56,24/3/2016 18:40,2,2,2,415.76,42.72,96.12,832,10.68
INC0003287,C,24/3/2016 18:40,False,0,0,1,False,Caller 447,Opened by  17,7/3/2016 10:54,?,?,Updated by 908,Phone,Location 108,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,?,24/3/2016 18:40,2,2,2,415.77,26.7,26.7,416,5.34
INC0003348,C,10/4/2016 10:59,False,0,0,12,False,Caller 363,Opened by  468,7/3/2016 11:27,Created by 188,7/3/2016 11:29,Updated by 908,Phone,Location 108,Category 45,Subcategory 150,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 200,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 182,5/4/2016 10:16,10/4/2016 10:59,2,2,2,815.5,5.34,37.379999999999995,816,5.34
INC0003387,C,24/3/2016 18:41,False,0,0,2,False,Caller 2193,Opened by  8,7/3/2016 11:46,?,?,Updated by 908,Phone,Location 196,Category 61,Subcategory 164,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 5,7/3/2016 11:52,24/3/2016 18:41,2,2,2,414.92,5.34,42.72,415,5.34
INC0003419,C,10/4/2016 16:59,False,3,4,67,False,Caller 448,Opened by  468,7/3/2016 11:58,Created by 188,7/3/2016 12:02,Updated by 908,Phone,Location 143,Category 46,Subcategory 150,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 200,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 119,5/4/2016 16:11,10/4/2016 16:59,2,2,2,820.96,21.36,149.51999999999998,3284,21.36
INC0003440,C,23/5/2016 11:07,False,0,0,5,False,Caller 198,Opened by  55,7/3/2016 12:14,Created by 30,7/3/2016 12:31,Updated by 908,Phone,Location 204,Category 26,Subcategory 175,Symptom 232,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 58,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 53,9/3/2016 10:37,23/5/2016 11:07,2,2,2,1846.6,21.36,26.7,1847,5.34
INC0003468,C,24/3/2016 18:50,False,3,0,7,False,Caller 228,Opened by  24,7/3/2016 12:44,Created by 13,7/3/2016 12:46,Updated by 908,Phone,Location 143,Category 26,Subcategory 175,Symptom 232,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 236,True,False,Do Not Notify,?,?,?,?,code 11,Resolved by 215,10/3/2016 11:03,24/3/2016 18:50,2,2,2,414.06999999999994,85.44,128.16,1656,21.36
INC0003529,C,6/6/2016 11:07,False,9,0,45,False,Caller 927,Opened by  386,7/3/2016 13:31,Created by 167,7/3/2016 13:34,Updated by 908,Phone,Location 93,Category 34,Subcategory 154,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 62,1/6/2016 10:27,6/6/2016 11:07,2,2,2,2181.57,267.0,267.0,21816,53.4
INC0003534,C,24/3/2016 18:59,False,0,0,5,False,Caller 150,Opened by  70,7/3/2016 13:33,Created by 47,7/3/2016 13:41,Updated by 908,Phone,Location 55,Category 45,Subcategory 150,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 200,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 182,17/3/2016 15:24,24/3/2016 18:59,2,2,2,413.3,21.36,37.379999999999995,413,5.34
INC0003558,C,27/3/2016 08:59,False,0,0,8,False,Caller 2884,Opened by  70,7/3/2016 13:47,Created by 47,7/3/2016 13:58,Updated by 908,Phone,Location 197,Category 45,Subcategory 150,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 139,True,True,Do Not Notify,?,?,?,?,code 2,Resolved by 125,22/3/2016 08:20,27/3/2016 08:59,2,2,2,475.01,10.68,37.379999999999995,475,5.34
INC0003577,C,3/4/2016 09:59,False,2,0,17,False,Caller 4389,Opened by  70,7/3/2016 13:58,Created by 47,7/3/2016 14:05,Updated by 908,Phone,Location 204,Category 42,Subcategory 29,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 139,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 125,29/3/2016 09:51,3/4/2016 09:59,2,2,2,643.9,64.08,144.18,1932,16.02
INC0003605,C,27/3/2016 09:59,False,0,0,9,False,Caller 5129,Opened by  70,7/3/2016 14:10,Created by 47,7/3/2016 14:15,Updated by 908,Phone,Location 96,Category 45,Subcategory 150,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 200,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 182,22/3/2016 09:23,27/3/2016 09:59,2,2,2,475.73,21.36,37.379999999999995,476,5.34
INC0003615,C,2/5/2016 14:07,False,0,0,23,False,Caller 2522,Opened by  468,7/3/2016 14:18,Created by 188,7/3/2016 14:19,Updated by 908,Phone,Location 143,Category 46,Subcategory 150,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,Resolver 200,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 182,27/4/2016 13:52,2/5/2016 14:07,2,2,2,1343.8,5.34,42.72,1344,5.34
INC0003625,C,27/3/2016 11:59,False,1,0,10,False,Caller 72,Opened by  70,7/3/2016 14:25,Created by 47,7/3/2016 14:37,Updated by 908,Phone,Location 93,Category 46,Subcategory 255,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 6,Resolver 22,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 20,22/3/2016 11:29,27/3/2016 11:59,2,2,2,477.36,42.72,85.44,955,10.68
INC0003788,C,4/4/2016 14:59,False,7,0,21,False,Caller 1995,?,7/3/2016 17:03,?,?,Updated by 908,Phone,Location 96,Category 24,Subcategory 30,Symptom 51,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,30/3/2016 14:33,4/4/2016 14:59,2,2,2,669.94,42.72,341.76,5360,42.72
INC0003891,C,8/3/2016 10:52,False,0,0,2,True,Caller 2010,Opened by  8,8/3/2016 07:33,?,?,Updated by 823,Phone,Location 143,Category 26,Subcategory 175,Symptom 232,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 200,8/3/2016 10:52,8/3/2016 10:52,2,2,2,3.32,21.36,32.04,3,5.34
INC0003906,C,24/3/2016 18:41,False,1,0,5,False,Caller 1701,Opened by  59,8/3/2016 08:06,Created by 34,8/3/2016 08:15,Updated by 908,Phone,Location 12,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,?,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,9/3/2016 15:25,24/3/2016 18:41,2,2,2,394.44,32.04,85.44,789,10.68
INC0003940,C,24/3/2016 18:50,False,1,0,6,False,Caller 4761,?,8/3/2016 08:29,Created by 89,8/3/2016 08:34,Updated by 908,Phone,Location 204,Category 42,Subcategory 31,Symptom 509,?,2 - Medium,2 - Medium,3 - Moderate,Group 46,Resolver 83,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 76,14/3/2016 09:33,24/3/2016 18:50,2,2,2,394.26,42.72,85.44,789,10.68
INC0004002,C,24/3/2016 18:50,False,3,0,6,False,Caller 2631,Opened by  59,8/3/2016 09:06,Created by 34,8/3/2016 09:09,Updated by 908,Phone,Location 143,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 236,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 215,10/3/2016 11:25,24/3/2016 18:50,2,2,2,393.68,42.72,128.16,1575,21.36
INC0004003,C,24/3/2016 18:50,False,1,0,6,False,Caller 1214,Opened by  40,8/3/2016 09:06,Created by 20,8/3/2016 09:13,Updated by 908,Phone,Location 93,Category 26,Subcategory 164,Symptom 571,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 15,10/3/2016 09:13,24/3/2016 18:50,2,2,2,393.61,10.68,85.44,787,10.68
INC0004005,C,24/3/2016 18:41,False,0,0,4,False,Caller 1873,Opened by  174,8/3/2016 09:07,Created by 79,8/3/2016 09:11,Updated by 908,Phone,Location 108,Category 9,Subcategory 164,Symptom 113,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 34,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 33,8/3/2016 15:33,24/3/2016 18:41,2,2,2,393.49,21.36,37.379999999999995,393,5.34
INC0004123,C,3/7/2016 11:00,False,4,0,46,False,Caller 2121,?,8/3/2016 10:32,Created by 89,8/3/2016 10:35,Updated by 908,Phone,Location 204,Category 34,Subcategory 154,Symptom 134,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 53,28/6/2016 10:47,3/7/2016 11:00,2,2,2,2808.42,106.8,160.2,14042,26.7
INC0004148,C,24/3/2016 18:59,False,0,0,5,False,Caller 1289,Opened by  17,8/3/2016 10:51,?,?,Updated by 908,Phone,Location 161,Category 23,Subcategory 3,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 208,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 189,16/3/2016 00:31,24/3/2016 18:59,2,2,2,392.13,10.68,32.04,392,5.34
INC0004160,C,24/3/2016 18:41,False,0,0,1,False,Caller 348,Opened by  17,8/3/2016 10:59,Created by 10,8/3/2016 11:04,Updated by 908,Phone,Location 204,Category 34,Subcategory 112,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,8/3/2016 11:04,24/3/2016 18:41,2,2,2,391.62,26.7,48.06,392,5.34
INC0004181,C,24/3/2016 18:50,False,0,0,10,False,Caller 3247,Opened by  8,8/3/2016 11:11,Created by 6,8/3/2016 11:17,Updated by 908,Phone,Location 161,Category 55,Subcategory 185,Symptom 387,cmdb_ci 12,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 253,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 231,10/3/2016 14:39,24/3/2016 18:50,2,2,2,391.55,21.36,42.72,392,5.34
INC0004259,C,24/3/2016 18:59,False,0,0,9,False,Caller 5317,Opened by  9,8/3/2016 12:31,?,?,Updated by 908,Phone,Location 161,Category 55,Subcategory 170,Symptom 273,?,2 - Medium,2 - Medium,3 - Moderate,Group 65,Resolver 7,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 6,17/3/2016 13:44,24/3/2016 18:59,2,2,2,390.47,26.7,32.04,390,5.34
INC0004292,C,24/3/2016 18:41,False,0,0,4,False,Caller 2453,Opened by  536,8/3/2016 13:30,Created by 233,8/3/2016 13:34,Updated by 908,Phone,Location 241,Category 53,Subcategory 303,Symptom 311,cmdb_ci 35,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 253,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 231,8/3/2016 14:05,24/3/2016 18:41,2,2,2,389.12,5.34,37.379999999999995,389,5.34
INC0004322,C,24/3/2016 18:41,False,0,0,4,False,Caller 4473,Opened by  55,8/3/2016 13:58,Created by 30,8/3/2016 14:20,Updated by 908,Phone,Location 108,Category 45,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,Resolver 214,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 195,8/3/2016 15:32,24/3/2016 18:41,2,2,2,388.34999999999997,5.34,48.06,388,5.34
INC0004332,C,24/3/2016 18:50,False,1,0,5,False,Caller 1563,Opened by  59,8/3/2016 14:08,Created by 34,8/3/2016 14:17,Updated by 908,Phone,Location 143,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 236,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 215,14/3/2016 10:39,24/3/2016 18:50,2,2,2,388.55,32.04,64.08,777,10.68
INC0004390,C,24/3/2016 18:50,False,1,0,10,False,Caller 5232,Opened by  59,8/3/2016 15:18,Created by 34,8/3/2016 15:23,Updated by 908,Phone,Location 108,Category 53,Subcategory 117,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 170,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 153,11/3/2016 13:26,24/3/2016 18:50,2,2,2,387.43999999999994,42.72,96.12,775,10.68
INC0004464,C,24/3/2016 18:50,False,4,0,20,False,Caller 512,Opened by  59,8/3/2016 16:55,Created by 34,8/3/2016 17:15,Updated by 908,Phone,Location 93,Category 42,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 183,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 166,14/3/2016 09:42,24/3/2016 18:50,2,2,2,385.57,80.1,133.5,1928,26.7
INC0004510,C,24/3/2016 18:41,False,1,0,3,False,Caller 3136,Opened by  296,8/3/2016 23:46,Created by 133,8/3/2016 23:46,Updated by 908,Email,Location 231,Category 28,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,?,?,True,False,Send Email,?,?,?,?,code 6,Resolved by 212,9/3/2016 09:52,24/3/2016 18:41,2,2,2,378.92,53.4,64.08,758,10.68
INC0004528,C,26/3/2016 14:59,False,4,1,13,False,Caller 3609,Opened by  397,9/3/2016 03:03,?,?,Updated by 908,Phone,Location 179,Category 42,Subcategory 106,Symptom 544,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 149,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 15,21/3/2016 14:28,26/3/2016 14:59,2,2,2,419.93,26.7,186.9,2100,26.7
INC0004590,C,24/3/2016 18:41,False,0,0,4,False,Caller 5616,Opened by  24,9/3/2016 07:58,Created by 13,9/3/2016 08:01,Updated by 908,Phone,Location 161,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 24,True,False,Do Not Notify,?,?,?,?,code 10,Resolved by 22,9/3/2016 10:39,24/3/2016 18:41,2,2,2,370.65999999999997,26.7,32.04,371,5.34
INC0004661,C,24/3/2016 18:41,False,1,0,4,False,Caller 4114,Opened by  59,9/3/2016 09:29,Created by 34,9/3/2016 09:37,Updated by 908,Phone,Location 204,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 46,Resolver 83,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 76,9/3/2016 13:16,24/3/2016 18:41,2,2,2,369.08000000000004,42.72,64.08,738,10.68
INC0004674,C,24/3/2016 19:00,False,1,0,12,False,Caller 4954,Opened by  180,9/3/2016 09:40,Created by 81,9/3/2016 09:44,Updated by 908,Phone,Location 225,Category 46,Subcategory 233,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 21,Resolver 234,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 213,17/3/2016 10:45,24/3/2016 19:00,2,2,2,369.26,10.68,74.75999999999999,739,10.68
INC0004694,C,18/7/2016 12:00,False,4,0,47,False,Caller 2294,?,9/3/2016 10:03,Created by 89,9/3/2016 10:12,Updated by 908,Phone,Location 204,Category 34,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 62,13/7/2016 11:19,18/7/2016 12:00,2,2,2,3145.79,26.7,186.9,15729,26.7
INC0004696,C,28/3/2016 10:59,False,5,0,15,False,Caller 1060,Opened by  59,9/3/2016 10:04,Created by 34,9/3/2016 10:09,Updated by 908,Phone,Location 143,Category 51,Subcategory 25,Symptom 44,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,23/3/2016 10:15,28/3/2016 10:59,2,2,2,456.83,32.04,256.32,2741,32.04
INC0004707,C,24/3/2016 18:41,False,0,0,1,False,Caller 983,Opened by  501,9/3/2016 10:17,Created by 216,9/3/2016 10:23,Updated by 908,Phone,Location 204,Category 46,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,?,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 212,9/3/2016 10:23,24/3/2016 18:41,2,2,2,368.3,10.68,42.72,368,5.34
INC0004917,C,24/3/2016 18:51,False,1,0,3,False,Caller 3002,Opened by  59,9/3/2016 13:49,?,?,Updated by 908,Phone,Location 96,Category 28,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 66,Resolver 203,True,False,Do Not Notify,?,?,?,?,code 5,Resolved by 184,9/3/2016 21:53,24/3/2016 18:51,2,2,2,365.04,32.04,53.4,730,10.68
INC0004943,C,24/3/2016 18:41,False,0,0,2,False,Caller 1976,Opened by  55,9/3/2016 14:20,Created by 30,9/3/2016 14:26,Updated by 908,Phone,Location 51,Category 34,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 135,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 121,9/3/2016 14:32,24/3/2016 18:41,2,2,2,364.25,5.34,48.06,364,5.34
INC0005027,C,29/3/2016 13:59,False,2,0,21,False,Caller 5533,Opened by  108,9/3/2016 15:49,?,?,Updated by 908,Phone,Location 41,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 149,True,True,Do Not Notify,?,?,?,?,code 1,Resolved by 133,24/3/2016 13:10,29/3/2016 13:59,2,2,2,478.1699999999999,16.02,96.12,1435,16.02
INC0005037,C,24/3/2016 18:51,False,0,0,6,False,Caller 3422,Opened by  55,9/3/2016 16:03,Created by 30,9/3/2016 16:10,Updated by 908,Phone,Location 108,Category 26,Subcategory 164,Symptom 571,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 111,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 100,10/3/2016 10:10,24/3/2016 18:51,2,2,2,362.68,5.34,42.72,363,5.34
INC0005052,C,26/3/2016 08:59,False,4,0,15,False,Caller 5625,Opened by  108,9/3/2016 16:29,Created by 52,9/3/2016 17:00,Updated by 908,Phone,Location 204,Category 42,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 94,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,21/3/2016 08:18,26/3/2016 08:59,2,2,2,399.99,26.7,133.5,2000,26.7
INC0005168,C,24/3/2016 18:51,False,1,0,4,False,Caller 5222,Opened by  59,10/3/2016 08:15,Created by 34,10/3/2016 08:21,Updated by 908,Phone,Location 161,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 89,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 81,10/3/2016 09:54,24/3/2016 18:51,2,2,2,346.5,42.72,85.44,693,10.68
INC0005183,C,24/3/2016 18:51,False,1,0,3,False,Caller 3977,Opened by  59,10/3/2016 08:39,Created by 34,10/3/2016 09:03,Updated by 908,Phone,Location 143,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 236,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 215,11/3/2016 15:37,24/3/2016 18:51,2,2,2,345.79,10.68,53.4,692,10.68
INC0005214,C,24/3/2016 19:00,False,3,0,9,False,Caller 780,Opened by  59,10/3/2016 09:13,Created by 34,10/3/2016 09:25,Updated by 908,Phone,Location 93,Category 20,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 135,True,False,Do Not Notify,?,?,?,?,code 11,Resolved by 121,15/3/2016 10:02,24/3/2016 19:00,2,2,2,345.59000000000003,64.08,128.16,1382,21.36
INC0005229,C,24/3/2016 18:51,False,0,0,4,False,Caller 1522,Opened by  17,10/3/2016 09:26,Created by 10,10/3/2016 09:36,Updated by 908,Phone,Location 128,Category 53,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 111,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 100,10/3/2016 14:27,24/3/2016 18:51,2,2,2,345.26,5.34,26.7,345,5.34
INC0005256,C,24/3/2016 18:51,False,2,0,7,False,Caller 3425,Opened by  17,10/3/2016 09:50,Created by 10,10/3/2016 09:57,Updated by 908,Phone,Location 108,Category 34,Subcategory 205,Symptom 113,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 44,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 41,11/3/2016 09:12,24/3/2016 18:51,2,2,2,344.90999999999997,32.04,144.18,1035,16.02
INC0005305,C,28/3/2016 14:59,False,6,0,20,False,Caller 5539,Opened by  17,10/3/2016 10:39,?,?,Updated by 908,Phone,Location 229,Category 32,Subcategory 9,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,23/3/2016 14:30,28/3/2016 14:59,2,2,2,436.34,112.13999999999999,299.03999999999996,3054,37.379999999999995
INC0005379,C,24/3/2016 18:51,False,0,0,1,False,Caller 3999,Opened by  17,10/3/2016 11:54,?,?,Updated by 908,Phone,Location 143,Category 43,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 8,Resolved by 11,?,24/3/2016 18:51,2,2,2,342.95,16.02,48.06,343,5.34
INC0005415,C,24/3/2016 18:51,False,0,0,1,False,Caller 1526,?,10/3/2016 12:53,?,?,Updated by 908,Phone,Location 46,Category 32,Subcategory 9,Symptom 105,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 10,?,?,24/3/2016 18:51,2,2,2,341.97,21.36,37.379999999999995,342,5.34
